,time_sec,time_hms,bus_lat,bus_lon,train_lat,train_lon,bus_trip_id_at_time,train_trip_id_at_time
258,41460,11:31:00,49.985369,20.056496,50.060040381403766,19.947823175591385,28446351_7953,2024_2025_813171
259,41490,11:31:30,49.985369,20.056496,50.06212896105283,19.94774325669354,28446351_7953,2024_2025_813171
260,41520,11:32:00,49.985369,20.056496,50.06421754070188,19.947663337795692,28446351_7953,2024_2025_813171
261,41550,11:32:30,49.985369,20.056496,50.066306120350944,19.947583418897846,28446351_7953,2024_2025_813171
262,41580,11:33:00,49.985369,20.056496,50.0683947,19.9475035,28446351_7953,2024_2025_813171
263,41610,11:33:30,49.985369,20.056496,50.06929546666667,19.94548654,28446351_7953,2024_2025_813171
264,41640,11:34:00,49.985369,20.056496,50.070196233333334,19.94346958,28446351_7953,2024_2025_813171
265,41670,11:34:30,49.985369,20.056496,50.071097,19.94145262,28446351_7953,2024_2025_813171
266,41700,11:35:00,49.985369,20.056496,50.07199776666666,19.93943566,28446351_7953,2024_2025_813171
267,41730,11:35:30,49.985369,20.056496,50.07289853333333,19.9374187,28446351_7953,2024_2025_813171
268,41760,11:36:00,49.985369,20.056496,50.0737993,19.93540174,28446351_7953,2024_2025_813171
269,41790,11:36:30,49.985369,20.056496,50.074700066666665,19.93338478,28446351_7953,2024_2025_813171
270,41820,11:37:00,49.985369,20.056496,50.07560083333333,19.93136782,28446351_7953,2024_2025_813171
271,41850,11:37:30,49.985369,20.056496,50.0765016,19.92935086,28446351_7953,2024_2025_813171
272,41880,11:38:00,49.985369,20.056496,50.07740236666667,19.9273339,28446351_7953,2024_2025_813171
273,41910,11:38:30,49.985369,20.056496,50.078303133333335,19.92531694,28446351_7953,2024_2025_813171
274,41940,11:39:00,49.985369,20.056496,50.079203899999996,19.92329998,28446351_7953,2024_2025_813171
275,41970,11:39:30,49.985369,20.056496,50.080104666666664,19.92128302,28446351_7953,2024_2025_813171
276,42000,11:40:00,49.985369,20.056496,50.08100543333333,19.919266059999998,28446351_7953,2024_2025_813171
277,42030,11:40:30,49.985369,20.056496,50.0819062,19.9172491,28446351_7953,2024_2025_813171
278,42060,11:41:00,49.985369,20.056496,50.0820574,19.913025599999997,28446351_7953,2024_2025_813171
279,42090,11:41:30,49.985369,20.056496,50.0822086,19.9088021,28446351_7953,2024_2025_813171
280,42120,11:42:00,49.985369,20.056496,50.0823598,19.9045786,28446351_7953,2024_2025_813171
281,42150,11:42:30,49.985369,20.056496,50.082511,19.9003551,28446351_7953,2024_2025_813171
282,42180,11:43:00,49.985369,20.056496,50.0826622,19.896131599999997,28446351_7953,2024_2025_813171
283,42210,11:43:30,49.985369,20.056496,50.0828134,19.8919081,28446351_7953,2024_2025_813171
284,42240,11:44:00,49.985369,20.056496,50.082646932258065,19.886523229032257,28446351_7953,2024_2025_813171
285,42270,11:44:30,49.985369,20.056496,50.08248046451613,19.881138358064515,28446351_7953,2024_2025_813171
286,42300,11:45:00,49.985369,20.056496,50.0823139967742,19.875753487096773,28446351_7953,2024_2025_813171
287,42330,11:45:30,49.985369,20.056496,50.08214752903226,19.87036861612903,28446351_7953,2024_2025_813171
288,42360,11:46:00,49.985369,20.056496,50.08198106129033,19.86498374516129,28446351_7953,2024_2025_813171
289,42390,11:46:30,49.985369,20.056496,50.08181459354839,19.859598874193548,28446351_7953,2024_2025_813171
290,42420,11:47:00,49.985369,20.056496,50.08124522,19.856103526666665,28446351_7953,2024_2025_813171
291,42450,11:47:30,49.985369,20.056496,50.08057512,19.85308056,28446351_7953,2024_2025_813171
292,42480,11:48:00,49.985369,20.056496,50.07990502,19.850057593333332,28446351_7953,2024_2025_813171
293,42510,11:48:30,49.985369,20.056496,50.079239928,19.845615736,28446351_7953,2024_2025_813171
294,42540,11:49:00,49.985369,20.056496,50.078576088,19.840819156000002,28446351_7953,2024_2025_813171
295,42570,11:49:30,49.985369,20.056496,50.077912248000004,19.836022576,28446351_7953,2024_2025_813171
296,42600,11:50:00,49.985369,20.056496,50.077248408,19.831225996,28446351_7953,2024_2025_813171
297,42630,11:50:30,49.985369,20.056496,50.076584568,19.826429416,28446351_7953,2024_2025_813171
298,42660,11:51:00,49.985369,20.056496,50.0764518,19.8254701,28446351_7953,2024_2025_813171
